target_key	stage	source_embryo	target_embryo	gene_index	gene	is_anchor	source_cv_selected_validation_pearson	source_cv_idw_validation_pearson	source_cv_delta_pearson	source_cv_selected_validation_mse	source_cv_idw_validation_mse	source_cv_delta_mse_favorable	raw_source_cv_guard_pass	guard_pass	guard_fallback	raw_selected_candidate	selected_predictor_category	source_defined_confirmatory_predictable_non_anchor	guard_rule
50p_E2_to_E1	50% epiboly	E2	E1	116	erf	False	0.5880557894706726	0.2631375789642334	0.3249182105064392	0.10686890780925751	0.1565413773059845	0.04967246949672699	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	117	esrra	False	0.22779834270477295	0.0435836985707283	0.18421464413404465	0.3648573160171509	0.42180824279785156	0.056950926780700684	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	118	ets2	False	0.7588483691215515	0.454572468996048	0.30427590012550354	0.4470690190792084	0.8420699238777161	0.3950009047985077	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	119	etv2	False	0.2617644965648651	0.12365101277828217	0.13811348378658295	0.2280178815126419	0.28987351059913635	0.061855629086494446	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	120	etv4	False	0.8336125016212463	0.35749348998069763	0.4761190116405487	0.24295303225517273	0.7862772345542908	0.543324202299118	True	True	False	local_anchor_w0.00	Local residual	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	121	etv5a	False	0.24353116750717163	0.15372984111309052	0.08980132639408112	0.22778014838695526	0.2455514669418335	0.017771318554878235	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	122	etv5b	False	0.7306943535804749	0.23914988338947296	0.4915444701910019	0.10965116322040558	0.24010305106639862	0.13045188784599304	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	123	eve1	False	0.8010047674179077	0.4884544909000397	0.31255027651786804	0.5465593338012695	1.1445170640945435	0.5979577302932739	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	124	f11r.1	False	0.5791658759117126	0.0939144566655159	0.48525141924619675	0.22854585945606232	0.36214521527290344	0.13359935581684113	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	125	fbln2	False	0.43742483854293823	0.09309358149766922	0.344331257045269	0.32452884316444397	0.4462227523326874	0.12169390916824341	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	126	fezf2	False	0.4551190435886383	0.14387375116348267	0.31124529242515564	0.25057196617126465	0.36777937412261963	0.11720740795135498	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	127	fgf8a	False	0.7308480739593506	0.41146937012672424	0.31937870383262634	0.5490031838417053	1.048349142074585	0.49934595823287964	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	128	flrt3	False	0.8025813698768616	0.4850880205631256	0.31749334931373596	0.40694814920425415	0.8956384658813477	0.4886903166770935	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	129	fn1a	False	0.31682613492012024	0.1433851271867752	0.17344100773334503	0.28278878331184387	0.3346033990383148	0.05181461572647095	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	130	fn1b	False	0.33030998706817627	0.17650561034679413	0.15380437672138214	0.38498038053512573	0.4662817716598511	0.08130139112472534	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	131	fnbp1l	False	0.4439546465873718	0.3291817009449005	0.11477294564247131	0.12720200419425964	0.14404796063899994	0.016845956444740295	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	132	fosab	False	0.39658495783805847	0.1385716050863266	0.2580133527517319	0.24484416842460632	0.3208850622177124	0.07604089379310608	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	133	foxa	False	0.7106472849845886	0.3941715657711029	0.3164757192134857	0.3635155260562897	0.664766252040863	0.30125072598457336	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	134	foxa2	False	0.4402981996536255	0.1429055631160736	0.2973926365375519	0.3243105709552765	0.4620017111301422	0.13769114017486572	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	135	foxa3	False	0.8523318767547607	0.42832323908805847	0.42400863766670227	0.6155313849449158	2.1602895259857178	1.544758141040802	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	136	foxb1a	False	0.3211488127708435	0.268832266330719	0.05231654644012451	0.41822412610054016	0.47644907236099243	0.05822494626045227	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	137	foxb1b	False	0.5350030064582825	0.21101419627666473	0.32398881018161774	0.2299821674823761	0.3734537363052368	0.14347156882286072	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	138	foxc1a	False	0.6231070756912231	0.38682809472084045	0.2362789809703827	0.3791825771331787	0.5388940572738647	0.15971148014068604	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	139	foxc1b	False	0.1967960000038147	0.03563936427235603	0.16115663573145866	0.3377271890640259	0.3990716338157654	0.0613444447517395	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	140	foxd3	False	0.6339991092681885	0.4261482059955597	0.20785090327262878	0.4807433485984802	0.7278159260749817	0.24707257747650146	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	141	foxd5	False	0.7757317423820496	0.48174014687538147	0.2939915955066681	0.3503205180168152	0.7927065491676331	0.44238603115081787	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	142	foxg1a	False	0.39245590567588806	0.1353505402803421	0.25710536539554596	0.34706172347068787	0.45469048619270325	0.10762876272201538	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	143	foxh1	False	0.8392043113708496	0.587418258190155	0.2517860531806946	0.2035108208656311	0.5242322087287903	0.3207213878631592	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	144	foxi1	False	0.511802613735199	0.13000822067260742	0.38179439306259155	0.4333065450191498	0.6717145442962646	0.23840799927711487	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	145	foxn2b	False	0.5730702877044678	0.10384216159582138	0.4692281261086464	0.2429882436990738	0.3922763466835022	0.1492881029844284	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	146	foxo1a	False	0.33400586247444153	0.11598633229732513	0.2180195301771164	0.1754869520664215	0.23342029750347137	0.057933345437049866	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	147	foxp1b	False	0.4842275083065033	0.10858851671218872	0.3756389915943146	0.3232455849647522	0.47284451127052307	0.14959892630577087	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	148	foxp2	False	0.5182350277900696	0.18801869451999664	0.33021633327007294	0.4898262619972229	0.7139546275138855	0.2241283655166626	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	149	frmd4ba	True	1.0000014305114746	0.27101078629493713	0.7289906442165375	4.853724089315392e-10	1.3823285102844238	1.3823285097990514	True	False	True	global_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	150	fscn1a	False	0.80082768201828	0.449629008769989	0.351198673248291	0.17829957604408264	0.4302048087120056	0.251905232667923	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	151	fzd7a	False	0.7889159917831421	0.17313191294670105	0.615784078836441	0.3473363518714905	1.1129571199417114	0.765620768070221	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	152	fzd7b	False	0.4051963984966278	0.1905623823404312	0.2146340161561966	0.2694244980812073	0.3604399859905243	0.09101548790931702	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	153	fzd8a	False	0.3352887034416199	0.17718170583248138	0.1581069976091385	0.35734280943870544	0.4476548135280609	0.09031200408935547	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	154	gadd45gip1	False	0.26353970170021057	0.11765934526920319	0.14588035643100739	0.31959185004234314	0.3549025058746338	0.03531065583229065	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	155	gapdh	False	0.6148744821548462	0.1993899643421173	0.4154845178127289	0.2863039970397949	0.4694868326187134	0.18318283557891846	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	156	gata2a	True	1.0000008344650269	0.18368485569953918	0.8163159787654877	5.458568042016054e-10	1.5953468084335327	1.595346807887676	True	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	157	gata3	False	0.41143888235092163	0.16117578744888306	0.2502630949020386	0.2496621459722519	0.3118380904197693	0.062175944447517395	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	158	gata5	True	1.0000009536743164	0.48899614810943604	0.5110048055648804	3.5410163690130503e-10	1.0835727453231812	1.0835727449690795	True	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	159	gata6	False	0.9002770185470581	0.3882494866847992	0.5120275318622589	0.3634110689163208	2.0157220363616943	1.6523109674453735	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	160	gbx1	False	0.6591295003890991	0.2762452960014343	0.3828842043876648	0.35457515716552734	0.6052031517028809	0.2506279945373535	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	161	gcm2	False	0.315432071685791	0.12823183834552765	0.18720023334026337	0.18668133020401	0.2266073375940323	0.03992600739002228	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	162	gfi1aa	False	0.4724891781806946	0.15494772791862488	0.3175414502620697	0.2950180768966675	0.4523947536945343	0.15737667679786682	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	163	gli1	False	0.2778836488723755	0.13949257135391235	0.13839107751846313	0.3284660875797272	0.38626202940940857	0.057795941829681396	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	164	gli2a	False	0.15446209907531738	0.011123153381049633	0.14333894569426775	0.3693687915802002	0.44074198603630066	0.07137319445610046	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	165	gmnn	False	0.6709808707237244	0.38807031512260437	0.28291055560112	0.11503106355667114	0.18298545479774475	0.06795439124107361	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	166	gpr137bb	False	0.3642100691795349	0.14998526871204376	0.21422480046749115	0.28781914710998535	0.36448416113853455	0.0766650140285492	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	167	grhl1	False	0.9023128747940063	0.12988382577896118	0.7724290490150452	0.31772539019584656	2.5685675144195557	2.250842124223709	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	168	grhl2b	False	0.5030959248542786	0.11843179166316986	0.3846641331911087	0.2766614258289337	0.4351254999637604	0.15846407413482666	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	169	gsc	False	0.4695274531841278	0.2309083193540573	0.2386191338300705	0.34689512848854065	0.45362699031829834	0.10673186182975769	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	170	h1-0	False	0.35232779383659363	0.07930253446102142	0.2730252593755722	0.3570164144039154	0.4457358419895172	0.0887194275856018	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	171	hdlbpa	False	0.5913482904434204	0.3247120678424835	0.2666362226009369	0.027211152017116547	0.039741843938827515	0.012530691921710968	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	172	helb	False	0.5524387359619141	0.12908709049224854	0.4233516454696655	0.27012157440185547	0.40356993675231934	0.13344836235046387	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	173	hells	False	0.22893230617046356	0.052585847675800323	0.17634645849466324	0.3632563352584839	0.4380788207054138	0.07482248544692993	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	174	her1	False	0.7519960403442383	0.46524763107299805	0.28674840927124023	0.623867928981781	1.1302412748336792	0.5063733458518982	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	175	her11	False	0.47650033235549927	0.16910801827907562	0.30739231407642365	0.32098692655563354	0.4446190595626831	0.12363213300704956	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	176	her12	False	0.3091411292552948	0.053323183208703995	0.2558179460465908	0.3208332359790802	0.3947029411792755	0.07386970520019531	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	177	her2	False	0.32516229152679443	0.13801303505897522	0.1871492564678192	0.39390695095062256	0.49334201216697693	0.09943506121635437	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	178	her3	False	0.26770544052124023	0.062066223472356796	0.20563921704888344	0.17203140258789062	0.22168593108654022	0.0496545284986496	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	179	her5	False	0.7298837304115295	0.15245965123176575	0.5774240791797638	0.2809295654296875	0.632375955581665	0.35144639015197754	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	180	her6	False	0.8058997392654419	0.15064072608947754	0.6552590131759644	0.3955373764038086	1.50029456615448	1.1047571897506714	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	181	her7	False	0.572062611579895	0.2553662657737732	0.3166963458061218	0.4021205008029938	0.5790773630142212	0.17695686221122742	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	182	her8a	False	0.4156971573829651	0.3089919984340668	0.10670515894889832	0.32572275400161743	0.39797261357307434	0.07224985957145691	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	183	her9	False	0.35809847712516785	0.15345878899097443	0.20463968813419342	0.3206649124622345	0.4054596722126007	0.08479475975036621	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	184	hes6	False	0.419076144695282	0.19303953647613525	0.22603660821914673	0.31798505783081055	0.4252620041370392	0.10727694630622864	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	185	hesx1	False	0.3992782533168793	0.15076027810573578	0.2485179752111435	0.2353159785270691	0.28681692481040955	0.051500946283340454	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	186	hic1l	False	0.2973542809486389	0.1650383174419403	0.1323159635066986	0.35499298572540283	0.39522117376327515	0.040228188037872314	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	187	higd1a	False	0.2992824912071228	0.09681100398302078	0.20247148722410202	0.27176162600517273	0.349877268075943	0.07811564207077026	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	188	hivep2a	False	0.5025237202644348	0.11286204308271408	0.38966167718172073	0.3446263074874878	0.554132342338562	0.20950603485107422	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	189	hoxb1b	False	0.2694639563560486	0.04850110411643982	0.22096285223960876	0.1648193895816803	0.2087654173374176	0.043946027755737305	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	190	hoxb7a	False	0.3827100098133087	0.09153459221124649	0.2911754176020622	0.32701852917671204	0.45324403047561646	0.12622550129890442	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	191	hoxb8a	False	0.3911287486553192	0.06143611669540405	0.32969263195991516	0.23558863997459412	0.31811290979385376	0.08252426981925964	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	192	hoxb9a	False	0.24616463482379913	0.05733167380094528	0.18883296102285385	0.3045365512371063	0.3498452603816986	0.045308709144592285	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	193	hoxc3a	False	0.38513636589050293	0.14585833251476288	0.23927803337574005	0.32967931032180786	0.39910486340522766	0.0694255530834198	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	194	hoxc6a	False	0.3808707892894745	0.060080863535404205	0.3207899257540703	0.33932310342788696	0.4360347092151642	0.09671160578727722	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	195	hoxc8a	False	0.41586175560951233	0.14693796634674072	0.2689237892627716	0.2116248905658722	0.32271939516067505	0.11109450459480286	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	196	hsp90aa1.2	False	0.3066372573375702	0.08364203572273254	0.22299522161483765	0.35003745555877686	0.4449014961719513	0.09486404061317444	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	197	id3	False	0.5551243424415588	0.21992266178131104	0.3352016806602478	0.42462262511253357	0.7041543126106262	0.27953168749809265	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	198	igf2bp1	False	0.5617318749427795	0.23574869334697723	0.3259831815958023	0.16250599920749664	0.2370070517063141	0.07450105249881744	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	199	igfbp1a	False	0.4634570777416229	0.11053459346294403	0.3529224842786789	0.3578929603099823	0.5273846387863159	0.16949167847633362	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	200	irf2a	False	0.44979825615882874	0.13278061151504517	0.31701764464378357	0.30045151710510254	0.3927285373210907	0.09227702021598816	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	201	irx1b	False	0.40771234035491943	0.06458733975887299	0.34312500059604645	0.2806222140789032	0.402567595243454	0.12194538116455078	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	202	irx3a	False	0.4108372628688812	0.17967665195465088	0.23116061091423035	0.33396217226982117	0.4261942207813263	0.09223204851150513	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	203	irx5a	False	0.4414844512939453	0.13368934392929077	0.30779510736465454	0.3460344076156616	0.46541497111320496	0.11938056349754333	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
50p_E2_to_E1	50% epiboly	E2	E1	204	irx7	False	0.34728050231933594	0.23133593797683716	0.11594456434249878	0.43240293860435486	0.5115554332733154	0.07915249466896057	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
